"nbcar","nb_rec","men","ind_srf","ind_age6","Revenue_personne","lon","lat"
2,175.5,77,3987163,140,11359.4387464387,5.42136466254789,43.3117305320607
2,175.5,77,3987163,140,11359.4387464387,5.42381984846087,43.3118404623725
1,199,91,4513016,153,22678.472361809,5.42627504260554,43.3119503337952
1,161.5,64,3766204,119,23320.1486068111,5.42873024497756,43.3120601463285
1,130.5,52,3129759,96,23982.8275862069,5.43118545557257,43.3121698999722
1,88,35,2233731,62,25383.3068181818,5.43364067438623,43.3122795947259
1,141,53,3397664,100,24096.9078014184,5.4360959014142,43.3123892305893
1,265,117,5814403,180,21941.1433962264,5.43855113665212,43.312498807562
1,95,36,2235771,71,23534.4315789474,5.44100638009565,43.3126083256438
1,85,34,2060661,61,24243.0705882353,5.44346163174044,43.3127177848344
1,229.5,108,5372273,176,23408.5969498911,5.44591689158214,43.3128271851333
1,235.5,100,4877910,169,20712.9936305732,5.4483721596164,43.3129365265404
2,561.5,254,10449197,378,9304.71682991986,5.36721023060958,43.3110983583161
1,340,127,5028178,206,14788.7588235294,5.36966530930536,43.3112095880681
1,1336.5,492,15175814,858,11354.8926300037,5.37212039632948,43.311320758936
1,402,148,4032807,238,10031.8582089552,5.37457549167759,43.3114318709194
1,1045.5,419,11655114,631,11147.8852223816,5.37703059534536,43.3115429240181
1,721,332,7641485,469,10598.4535367545,5.37948570732844,43.3116539182318
1,1090.5,440,12076261,664,11074.0586886749,5.38194082762247,43.31176485356
1,857.5,384,10574279,553,12331.5206997085,5.38439595622313,43.3118757300026
1,811.5,446,11575702,608,14264.5742452249,5.38685109312605,43.3119865475591
1,397.5,206,7204863,306,18125.441509434,5.3893062383269,43.3120973062292
1,221,109,3445766,163,15591.7013574661,5.39176139182133,43.3122080060128
1,827.5,366,13993695,572,16910.8096676737,5.39421655360499,43.3123186469093
1,591.5,298,10568367,436,17867.0617075232,5.39667172367354,43.3124292289185
1,865.5,483,13588999,656,15700.7498555748,5.39912690202264,43.3125397520401
1,673,308,10530187,437,15646.6374442793,5.40158208864793,43.3126502162737
2,81,37,1147365,56,7082.5,5.40403728354507,43.3127606216191
1,338.5,139,5440291,219,16071.7607090103,5.40649248670972,43.3128709680759
1,57,27,1200207,48,21056.2631578947,5.40894769813752,43.3129812556439
1,183,88,3995490,143,21833.2786885246,5.41140291782413,43.3130914843226
1,214.5,94,5130361,152,23917.7668997669,5.41385814576521,43.3132016541117
1,233,94,5176969,161,22218.7510729614,5.41631338195641,43.3133117650111
2,694.5,343,15283951,532,11003.5644348452,5.41876862639337,43.3134218170202
2,694.5,343,15283951,532,11003.5644348452,5.42122387907176,43.3135318101389
1,471,223,8737242,334,18550.4076433121,5.42367913998723,43.3136417443667
1,168.5,69,3960709,119,23505.6913946588,5.42613440913542,43.3137516197035
1,182,72,3987616,124,21909.978021978,5.42858968651199,43.3138614361488
1,180,77,3909324,136,21718.4666666667,5.4310449721126,43.3139711937023
1,161,68,3384455,121,21021.4596273292,5.43350026593289,43.3140808923638
1,250,117,5108473,185,20433.892,5.43595556796853,43.3141905321329
1,132,64,2565395,103,19434.8106060606,5.43841087821515,43.3143001130093
1,201,82,4151009,148,20651.7860696517,5.44086619666841,43.3144096349927
1,238,108,5190977,177,21810.8277310924,5.44332152332397,43.3145190980827
1,205,87,4605338,150,22465.0634146341,5.44577685817747,43.3146285022791
1,121,57,2916897,96,24106.5867768595,5.44823220122457,43.3147378475815
1,961,384,9880322,589,10281.2924037461,5.36952293935193,43.3130107804673
1,947.5,321,9836063,513,10381.0691292876,5.37197810136272,43.3131219552952
1,732,237,7697752,410,10516.0546448087,5.37443327169856,43.3132330712367
1,674.5,294,7994753,439,11852.8584136397,5.37688845035509,43.3133441282913
1,915,359,9980110,527,10907.2240437158,5.37934363732798,43.3134551264588
1,1377,468,15772387,763,11454.1663035585,5.38179883261288,43.3135660657389
1,807,342,12217673,558,15139.6195786865,5.38425403620544,43.3136769461311
1,371.5,168,4606849,249,12400.6702557201,5.38670924810132,43.3137877676352
1,417.5,178,5853360,282,14020.0239520958,5.38916446829617,43.313898530251
1,283,142,4581886,209,16190.4098939929,5.39161969678565,43.3140092339779
1,181.5,81,3670039,135,20220.6005509642,5.39407493356541,43.3141198788159
1,749,346,13774404,551,18390.3925233645,5.39653017863109,43.3142304647644
1,268,106,4946570,179,18457.3507462687,5.39898543197836,43.3143409918232
1,564,256,8493305,395,15059.0514184397,5.40144069360288,43.314451459992
2,81,37,1147365,56,7082.5,5.40389596350028,43.3145618692705
1,90,43,1493239,64,16591.5444444444,5.40635124166623,43.3146722196583
1,82,25,1763376,53,21504.5853658537,5.40880652809638,43.3147825111551
1,368.5,169,6455379,257,17517.9891451832,5.41126182278639,43.3148927437607
1,217,104,4476175,164,20627.534562212,5.41371712573189,43.3150029174746
1,262,116,6497329,196,24798.965648855,5.41617243692855,43.3151130322966
1,145.5,64,3310623,104,22753.4226804124,5.41862775637203,43.3152230882263
1,221,104,5207737,164,23564.4208144796,5.42108308405796,43.3153330852635
1,127.5,51,3218984,88,25246.9333333333,5.42353841998201,43.3154430234078
1,132.5,55,3019089,96,22785.5773584906,5.42599376413983,43.315552902659
1,234,98,5056577,175,21609.3034188034,5.42844911652706,43.3156627230165
1,199,82,4635278,148,23292.8542713568,5.43090447713936,43.3157724844803
1,127,57,2903852,94,22864.9763779528,5.43335984597239,43.3158821870499
1,99,47,2001798,64,20220.1818181818,5.43581522302178,43.3159918307251
1,539.5,245,8945420,383,16580.9453197405,5.43827060828321,43.3161014155054
1,283,123,5948107,210,21018.0459363958,5.44072600175231,43.3162109413907
1,443.5,184,10331880,317,23296.2344983089,5.44318140342474,43.3163204083805
1,163.5,77,3924091,121,24000.5565749235,5.44563681329614,43.3164298164746
1,361,160,7829116,243,21687.3019390582,5.44809223136218,43.3165391656727
1,272,149,3429920,204,12610,5.36692532905834,43.3147007322297
1,261,86,2213094,134,8479.28735632184,5.36938055773146,43.3148119699064
1,47,16,546296,23,11623.3191489362,5.37183579473501,43.3149231486948
1,1763,466,15227602,968,8637.32387975043,5.37429104006467,43.3150342685946
1,378.5,149,4709815,233,12443.3685601057,5.37674629371607,43.3151453296055
1,738,332,9396551,490,12732.4539295393,5.37920155568487,43.3152563317272
1,342.5,137,4295350,211,12541.1678832117,5.38165682596673,43.3153672749593
1,478.5,200,7276926,309,15207.7868338558,5.3841121045573,43.3154781593016
1,428,209,7653297,320,17881.535046729,5.38656739145223,43.3155889847537
1,519,205,5652527,313,10891.1888246628,5.38902268664718,43.3156997513153
1,30,12,513711,20,17123.7,5.3914779901378,43.3158104589861
1,985,455,17809566,669,18080.7776649746,5.39393330191975,43.3159211077657
1,288,125,5666968,208,19676.9722222222,5.39638862198867,43.3160316976539
1,315,161,5670309,238,18000.980952381,5.39884395034022,43.3161422286502
1,746,402,12012266,541,16102.2332439678,5.40375463187382,43.3163631139664
1,322,140,5962864,229,18518.2111801242,5.40620998504718,43.3164734682856
1,130,53,2333294,83,17948.4153846154,5.40866534648577,43.3165837637116
1,599.5,254,12381187,413,20652.5221017515,5.41112071618526,43.3166940002444
1,69.5,22,1443137,44,20764.5611510791,5.4135760941413,43.3168041778834
1,134,49,3220381,89,24032.6940298507,5.41603148034952,43.3169142966284
1,115.5,49,2998778,85,25963.4458874459,5.41848687480561,43.3170243564791
1,118,48,2659066,80,22534.4576271186,5.42094227750519,43.3171343574351
1,198,89,4302269,141,21728.6313131313,5.42339768844392,43.3172442994962
1,217.5,104,5335470,173,24530.8965517241,5.42585310761746,43.317354182662
1,193,74,4356411,135,22572.0777202073,5.42830853502145,43.3174640069322
1,237,86,5232239,163,22076.9578059072,5.43076397065155,43.3175737723065
1,546,264,9763009,397,17880.9688644689,5.4332194145034,43.3176834787846
1,710,304,12652699,511,17820.7028169014,5.43567486657267,43.3177931263661
1,399,164,5594001,272,14020.0526315789,5.43813032685499,43.3179027150508
1,946,357,17259506,644,18244.7209302326,5.44058579534603,43.3180122448383
1,48,19,1090108,34,22710.5833333333,5.44304127204143,43.3181217157283
1,265,118,6305984,192,23796.1660377358,5.44549675693684,43.3182311277204
1,111,54,2443467,88,22013.2162162162,5.44795225002791,43.3183404808145
1,427.5,154,3896203,251,9113.92514619883,5.36678286077169,43.3165019147463
2,301,90,3113181,173,5171.39700996678,5.36923816444262,43.3166131563857
2,301,90,3113181,173,5171.39700996678,5.37169347644504,43.3167243391349
1,2812.5,730,24880847,1394,8846.52337777778,5.37414879677461,43.3168354629934
1,209,81,2231899,144,10678.9425837321,5.37660412542697,43.3169465279609
1,189,73,3490233,119,18466.8412698413,5.37905946239778,43.3170575340371
1,310.5,155,5465429,221,17602.0257648953,5.3815148076827,43.3171684812217
1,809,392,13475126,595,16656.521631644,5.38397016127737,43.3172793695144
1,605.5,282,9366004,441,15468.2146985962,5.38642552317746,43.3173901989148
1,78,37,1527892,57,19588.358974359,5.38888089337861,43.3175009694226
1,200.5,67,2343099,103,11686.2793017456,5.39133627187647,43.3176116810375
1,1063.5,345,11777870,561,11074.63093559,5.3937916586667,43.3177223337592
1,266,119,5529640,199,20788.1203007519,5.39624705374495,43.3178329275873
1,270.5,125,5667232,201,20950.9500924214,5.39870245710688,43.3179434625216
1,215,100,4132496,157,19220.911627907,5.40115786874813,43.3180539385617
1,213,93,4207433,152,19753.20657277,5.40361328866436,43.3181643557074
1,280,125,4778597,182,17066.4178571429,5.40606871685123,43.3182747139582
1,325,137,5456284,213,16788.5661538462,5.40852415330437,43.3183850133138
1,356,142,6484807,225,18215.75,5.41097959801945,43.3184952537741
1,426.5,174,6191180,273,14516.2485345838,5.41343505099211,43.3186054353385
1,43,18,1042206,35,24237.3488372093,5.41589051221801,43.3187155580069
2,76,26,1897552,50,12483.8947368421,5.41834598169279,43.3188256217788
2,76,26,1897552,50,12483.8947368421,5.42080145941212,43.3189356266541
1,230.5,106,5500676,166,23864.1041214751,5.42325694537164,43.3190455726322
1,79,27,2000987,53,25328.9493670886,5.425712439567,43.3191554597131
1,305,135,6948386,219,22781.593442623,5.42816794199385,43.3192652878962
1,201.5,89,3840182,143,19057.9751861042,5.43062345264785,43.3193750571814
1,229.5,109,4248223,158,18510.7755991285,5.43307897152464,43.3194847675683
1,60.5,21,1239005,39,20479.4214876033,5.43553449861987,43.3195944190565
1,202.5,79,2861677,135,14131.7382716049,5.4379900339292,43.3197040116458
1,400,120,3830634,222,9576.585,5.44044557744827,43.3198135453358
1,84,32,1530980,56,18225.9523809524,5.44290112917274,43.3199230201263
1,137,55,2892005,93,21109.5255474453,5.44535668909826,43.3200324360169
2,1380.5,516,20896345,892,7568.39731981166,5.44781225722047,43.3201417930073
2,57,21,797797,36,6998.21929824561,5.36418501047129,43.3181917898084
1,281,98,2566391,158,9133.0640569395,5.36664038080924,43.3183030943032
1,69.5,34,769515,44,11072.1582733813,5.36909575948409,43.3184143399059
1,186,50,1731422,84,9308.72043010753,5.37155114649147,43.3185255266161
1,583,230,5859384,357,10050.4013722127,5.37400654182705,43.3186366544337
1,515,222,7481265,351,14526.7281553398,5.37891735746539,43.3188587333892
1,615,287,9648095,436,15687.9593495935,5.38137277775947,43.3189696845266
1,341,143,5895544,251,17288.9853372434,5.38382820636435,43.3190805767699
1,213.5,95,3303406,157,15472.6276346604,5.38628364327568,43.319191410119
1,91,38,1907513,71,20961.6813186813,5.38873908848913,43.3193021845733
1,103,44,1596691,70,15501.854368932,5.39119454200033,43.3194129001327
1,194,67,2648971,107,13654.4896907216,5.39365000380495,43.3195235567968
1,69.5,26,1377648,52,19822.273381295,5.39610547389864,43.3196341545652
1,538.5,277,11050168,414,20520.2748375116,5.39856095227704,43.3197446934378
1,130,60,3114166,98,23955.1230769231,5.40101643893581,43.319855173414
1,47,21,1180227,39,25111.2127659574,5.40347193387061,43.3199655944937
1,576.5,263,11134833,415,19314.5411968777,5.40592743707707,43.3200759566765
1,930.5,428,14853157,647,15962.5545405696,5.40838294855086,43.3201862599621
1,779,349,13564652,535,17412.9037227214,5.41083846828763,43.3202965043502
1,300,105,5029989,189,16766.63,5.41329399628302,43.3204066898404
1,95.5,31,1964195,65,20567.4869109948,5.41574953253268,43.3205168164324
2,299,112,3829813,205,6404.36956521739,5.41820507703228,43.320626884126
2,299,112,3829813,205,6404.36956521739,5.42066062977746,43.3207368929207
1,30,17,487339,23,16244.6333333333,5.42311619076386,43.3208468428164
1,52,17,1443473,32,27759.0961538462,5.42557175998714,43.3209567338126
1,108,52,2497845,85,23128.1944444444,5.42802733744296,43.321066565909
1,516,250,9032479,379,17504.8042635659,5.43048292312695,43.3211763391054
1,262,107,4622334,184,17642.4961832061,5.43293851703478,43.3212860534014
1,149,54,1627342,95,10921.7583892617,5.43539411916208,43.3213957087967
1,253,97,4183887,169,16537.1027667984,5.43784972950452,43.3215053052909
1,838.5,330,13363100,557,15936.9111508646,5.44030534805774,43.3216148428838
1,336.5,152,7325048,255,21768.3447251114,5.44276097481738,43.3217243215751
1,153,53,3372599,100,22043.1307189542,5.4452166097791,43.3218337413644
2,53.5,25,1159997,48,10841.0934579439,5.44767225293856,43.3219431022514
2,57,21,797797,36,6998.21929824561,5.36404244382277,43.3199929624406
1,104,45,971517,63,9341.50961538462,5.36649788916969,43.320104270901
2,213,81,1939362,115,4552.49295774648,5.36895334285454,43.3202155204672
1,311.5,109,3257111,179,10456.2150882825,5.37386427522067,43.3204378429158
1,387,166,5110058,246,13204.2842377261,5.37877524088638,43.3206599297838
1,315,151,5446930,233,17291.8412698413,5.38123073619571,43.3207708848743
1,394,169,5996410,274,15219.3147208122,5.3836862398169,43.3208817810687
1,2382,591,21334130,1027,8956.39378673384,5.38614175174558,43.3209926183667
1,129,49,1600129,82,12404.1007751938,5.38859727197742,43.3211033967679
1,81,41,1228309,62,15164.3086419753,5.39105280050807,43.3212141162721
1,295,126,4553842,210,15436.7525423729,5.39350833733318,43.3213247768789
1,362.5,158,7294097,255,20121.6468965517,5.3959638824484,43.321435378588
1,97,36,2343196,64,24156.6597938144,5.39841943584938,43.3215459213991
1,217.5,99,3903459,166,17946.9379310345,5.40087499753177,43.3216564053118
1,87,29,1790462,58,20580.0229885057,5.40333056749123,43.3217668303259
1,789,348,14043568,567,17799.1989860583,5.4057861457234,43.3218771964411
1,168,73,2900059,116,17262.255952381,5.40824173222394,43.3219875036569
1,599,300,10159670,434,16961.0517529215,5.41069732698849,43.3220977519731
1,225,85,4111724,143,18274.3288888889,5.41315293001271,43.3222079413894
1,269,108,5243279,190,19491.7434944238,5.41560854129225,43.3223180719055
1,59,22,1140660,39,19333.2203389831,5.41806416082276,43.322428143521
1,49,18,590004,31,12040.8979591837,5.42051978859988,43.3225381562356
2,1819,557,17572669,981,4830.31033534909,5.42297542461927,43.322648110049
2,1819,557,17572669,981,4830.31033534909,5.42543106887658,43.3227580049609
1,314,94,3573795,179,11381.5127388535,5.42788672136746,43.322867840971
1,153,61,2279284,98,14897.2810457516,5.43034238208756,43.3229776180789
1,508,199,8630774,342,16989.7125984252,5.43279805103252,43.3230873362843
1,32,11,753544,24,23548.25,5.435253728198,43.323196995587
1,257.5,120,4618852,195,17937.2893203884,5.43770941357965,43.3233065959865
1,360.5,151,6914809,258,19181.1622746186,5.44016510717311,43.3234161374827
1,151,62,2806977,120,18589.2516556291,5.44262080897403,43.3235256200751
1,195,85,4320463,135,22156.2205128205,5.44507651897807,43.3236350437634
1,160.5,66,3431784,114,21381.8317757009,5.44753223718086,43.3237444085474
1,47,13,965426,29,20540.9787234043,5.44998796357808,43.3238537144267
1,473,188,4702707,296,9942.29809725159,5.36635538585168,43.32190544454
2,213,81,1939362,115,4552.49295774648,5.36881091455265,43.3220166980701
1,61,16,553990,30,9081.80327868853,5.37126645158826,43.3221278927035
1,657,228,8348454,403,12706.9315068493,5.37372199695415,43.3222390284401
1,484.5,201,6958967,326,14363.1929824561,5.37617755064599,43.3223501052794
1,306,149,4973626,217,16253.6797385621,5.37863311265943,43.3224611232213
1,655,314,8760456,480,13374.7419847328,5.38108868299012,43.3225720822652
2,484.5,191,6713918,317,6928.70794633643,5.3835442616337,43.322682982411
2,484.5,191,6713918,317,6928.70794633643,5.38599984858584,43.3227938236583
2,655,228,8434187,402,6438.3106870229,5.38845544384218,43.3229046060067
2,655,228,8434187,402,6438.3106870229,5.39091104739837,43.3230153294561
2,605,319,10841645,420,8960.03719008264,5.39336665925007,43.3231259940059
2,605,319,10841645,420,8960.03719008264,5.39582227939292,43.323236599656
1,46,21,932124,32,20263.5652173913,5.39827790782258,43.323347146406
1,291,136,4825153,211,16581.2817869416,5.40073354453469,43.3234576342556
1,189.5,63,2042487,111,10778.2955145119,5.40318918952491,43.3235680632044
1,1497.5,567,15165598,887,10127.2774624374,5.40564484278889,43.3236784332522
2,1328,363,14268935,703,5372.33998493976,5.41055617412072,43.3238989966434
2,1328,363,14268935,703,5372.33998493976,5.41301185217988,43.3240091899861
1,213,85,3786655,143,17777.7230046948,5.41546753849539,43.3241193244265
1,145,55,2490584,93,17176.4413793103,5.41792323306291,43.3242293999643
1,57,20,1198376,43,21024.1403508772,5.42037893587809,43.3243394165991
2,818,270,8408505,481,5139.67298288509,5.42283464693657,43.3244493743306
2,818,270,8408505,481,5139.67298288509,5.42529036623401,43.3245592731585
1,1268,370,12364368,709,9751.07886435331,5.42774609376605,43.3246691130825
1,306,86,2941429,163,9612.51307189542,5.43020182952835,43.3247788941023
1,240.5,101,4126881,159,17159.5883575884,5.43265757351656,43.3248886162175
1,83,34,1742193,63,20990.2771084337,5.43511332572632,43.3249982794279
1,119,47,2093021,80,17588.4117647059,5.43756908615328,43.3251078837331
1,96,36,1720020,66,17916.875,5.44002485479308,43.3252174291328
1,148.5,55,2812016,101,18936.1346801347,5.44248063164139,43.3253269156266
1,114.5,42,2518968,86,21999.7205240175,5.44493641669384,43.3254363432144
1,119.5,50,2628424,80,21995.179916318,5.44739220994609,43.3255457118957
1,134,49,2625852,86,19595.9104477612,5.44984801139379,43.3256550216702
1,788,252,7015464,393,8902.8730964467,5.36621287085392,43.3237066152207
2,189,49,1534044,96,4058.31746031746,5.36866847457709,43.3238178727149
2,189,49,1534044,96,4058.31746031746,5.37112408663596,43.3239290713105
1,925,390,12043086,595,13019.5524324324,5.37357970702616,43.3240402110071
2,352,147,4871771,226,6920.12926136364,5.37603533574337,43.3241512918044
2,352,147,4871771,226,6920.12926136364,5.37849097278321,43.3242623137021
2,787,328,9367278,541,5951.25667090216,5.38094661814136,43.3243732766998
2,787,328,9367278,541,5951.25667090216,5.38340227181345,43.3244841807973
1,1430.5,584,15031014,899,10507.5246417337,5.38585793379513,43.3245950259942
1,117,60,1675680,86,14322.0512820513,5.38831360408207,43.3247058122902
2,353,154,5471730,219,7750.32577903683,5.39076928266991,43.324816539685
2,353,154,5471730,219,7750.32577903683,5.39322496955429,43.3249272081783
2,714.5,296,12116672,493,8479.1266620014,5.39568066473088,43.3250378177697
2,714.5,296,12116672,493,8479.1266620014,5.39813636819532,43.3251483684589
2,1976,455,17932350,887,4537.53795546559,5.40059207994326,43.3252588602457
2,1976,455,17932350,887,4537.53795546559,5.40304779997035,43.3253692931296
1,705.5,248,7371922,416,10449.2161587527,5.40550352827224,43.3254796671104
1,323,92,2991774,174,9262.45820433437,5.40795926484457,43.3255899821877
1,1321,426,12293929,722,9306.53217259652,5.41041500968301,43.3257002383613
3,508,152,5441019,273,3570.22244094488,5.4128707627832,43.3258104356308
1,683.5,374,9402077,515,13755.7820043892,5.41532652414079,43.3259205739959
1,734.5,351,12367686,536,16838.2382573179,5.41778229375142,43.3260306534562
1,55,28,909235,40,16531.5454545455,5.42023807161076,43.3261406740115
2,297,131,5035888,204,8477.92592592593,5.42269385771444,43.3262506356615
1,480,177,6136177,296,12783.7020833333,5.42514965205811,43.3263605384058
1,88,26,1434884,64,16305.5,5.42760545463743,43.3264703822441
1,472.5,192,8524292,339,18040.8296296296,5.43006126544803,43.326580167176
1,178,65,3072061,117,17258.7696629213,5.43251708448558,43.3266898932014
1,196.5,83,3541979,138,18025.3384223919,5.43497291174572,43.3267995603198
1,298,132,5550372,207,18625.4093959732,5.4374287472241,43.3269091685309
1,85,31,1732729,62,20385.0470588235,5.43988459091636,43.3270187178345
1,96,25,1721003,51,17927.1145833333,5.44234044281816,43.3271282082302
2,464.5,193,10224484,364,11005.9031216362,5.44479630292513,43.3272376397176
2,464.5,193,10224484,364,11005.9031216362,5.44725217123294,43.3273470122966
1,118,38,2514279,74,21307.4491525424,5.44970804773722,43.3274563259667
1,76,32,680443,49,8953.19736842105,5.35870335798453,43.325173645166
2,162,57,1446720,98,4465.18518518519,5.36361467376466,43.3253964625843
2,162,57,1446720,98,4465.18518518519,5.36607034417505,43.3255077829434
2,327,152,4348961,222,6649.7874617737,5.37098171001477,43.3257302469602
2,327,152,4348961,222,6649.7874617737,5.37343740543538,43.3258413906172
2,400,199,5219753,283,6524.69125,5.37589310918405,43.3259524753728
2,400,199,5219753,283,6524.69125,5.37834882125641,43.3260635012267
1,322,147,5521257,238,17146.7608695652,5.3832602703548,43.3262853762281
1,330,143,5697389,238,17264.8151515152,5.38571600737214,43.326396225375
1,790,311,10303384,514,13042.2582278481,5.38817175269578,43.3265070156189
1,125,57,1958879,87,15671.032,5.39308326824454,43.3267284193965
1,97,37,1967810,68,20286.7010309278,5.39553903846097,43.3268390329295
1,75,37,1243588,52,16581.1733333333,5.39799481696629,43.3269495875583
3,885,277,8841833,496,3330.25725047081,5.40045060375615,43.3270600832825
3,885,277,8841833,496,3330.25725047081,5.40290639882621,43.3271705201019
3,885,277,8841833,496,3330.25725047081,5.40536220217211,43.327280898016
2,27,13,450046,23,8334.18518518518,5.40781801378951,43.3273912170246
2,1381.5,375,12310534,704,4455.49547593196,5.41027383367404,43.3275014771273
3,508,152,5441019,273,3570.22244094488,5.41272966182137,43.3276116783239
1,42,19,976590,32,23252.1428571429,5.41518549822714,43.327721820614
1,152,76,2356181,110,15501.1907894737,5.41764134288699,43.3278319039973
1,327,134,6098612,230,18650.1896024465,5.42009719579659,43.3279419284735
2,297,131,5035888,204,8477.92592592593,5.42255305695156,43.3280518940422
1,151.5,79,2263382,110,14939.8151815182,5.42500892634757,43.3281618007032
1,85,27,1521527,48,17900.3176470588,5.42746480398027,43.3282716484561
1,77,29,1612983,53,20947.8311688312,5.42992068984529,43.3283814373006
1,236,93,3655343,160,15488.7415254237,5.43237658393829,43.3284911672364
1,207,88,3373606,148,16297.61352657,5.43483248625491,43.3286008382631
1,522,219,8312956,354,15925.2030651341,5.43728839679081,43.3287104503806
1,303,131,5956458,209,19658.2772277228,5.43974431554163,43.3288200035884
1,134,42,2306312,85,17211.2835820896,5.44220024250302,43.3289294978862
1,295,109,6404347,210,21709.6508474576,5.44465617767062,43.3290389332737
1,163,47,3743596,95,22966.8466257669,5.44711212104009,43.3291483097506
1,165,85,3744050,120,22691.2121212121,5.44956807260707,43.3292576273166
2,199,73,2397410,128,6023.6432160804,5.35610487413509,43.3268632969925
1,125,40,1350901,70,10807.208,5.35856059452633,43.3269747980242
1,482,202,4832665,326,10026.27593361,5.36101632327275,43.3270862401543
1,161,61,1595597,96,9910.54037267081,5.36347206037001,43.3271976233826
1,105,42,1259272,72,11993.0666666667,5.36592780581377,43.3273089477087
2,933,219,7845996,395,4204.71382636656,5.37083932172336,43.3275314196531
2,933,219,7845996,395,4204.71382636656,5.37329509218049,43.3276425672708
1,163,75,2578932,113,15821.6687116564,5.37575087096671,43.327753655985
1,235.5,90,2618586,140,11119.2611464968,5.37820665807768,43.3278646857954
1,961,287,9789394,509,10186.6742976067,5.38066245350904,43.3279756567018
1,172,63,2313669,97,13451.5639534884,5.38311825725645,43.3280865687037
1,224.5,81,3136493,143,13971.0155902004,5.38557406931555,43.3281974218009
1,120,41,1765314,73,14710.95,5.38802988968199,43.328308215993
2,1297,384,12438002,767,4794.91210485736,5.39048571835142,43.3284189512797
2,1297,384,12438002,767,4794.91210485736,5.3929415553195,43.3285296276608
2,393,136,4522174,243,5753.40203562341,5.39539740058186,43.3286402451358
2,393,136,4522174,243,5753.40203562341,5.39785325413417,43.3287508037045
3,65,26,1025171,42,5257.28717948718,5.40030911597206,43.3288613033666
3,65,26,1025171,42,5257.28717948718,5.40276498609119,43.3289717441217
3,65,26,1025171,42,5257.28717948718,5.40522086448721,43.3290821259695
2,27,13,450046,23,8334.18518518518,5.40767675115576,43.3291924489096
2,1381.5,375,12310534,704,4455.49547593196,5.4101326460925,43.3293027129419
3,508,152,5441019,273,3570.22244094488,5.41258854929307,43.3294129180659
1,227.5,98,4584850,181,20153.1868131868,5.41504446075312,43.3295230642813
1,264.5,133,4679928,188,17693.4896030246,5.4175003804683,43.3296331515879
1,286.5,138,5112228,228,17843.7277486911,5.41995630843426,43.3297431799852
1,359.5,150,6390429,241,17775.8803894298,5.42241224464664,43.3298531494731
1,51,19,1190000,40,23333.3333333333,5.4248681891011,43.3299630600511
1,906,349,9965955,576,10999.9503311258,5.42732414179327,43.3300729117189
1,993,396,11862658,634,11946.2819738167,5.42978010271881,43.3301827044763
1,53,21,781986,37,14754.4528301887,5.43223607187336,43.3302924383229
1,50,18,1149231,34,22984.62,5.43469204925258,43.3304021132583
1,98,47,1251058,72,12765.8979591837,5.43714803485211,43.3305117292824
1,122,31,2066811,82,16941.0737704918,5.43960402866759,43.3306212863947
1,115,25,1779632,69,15475.0608695652,5.44206003069468,43.330730784595
1,54,19,1197235,38,22171.0185185185,5.44451604092902,43.3308402238829
1,190.5,90,4053619,124,21278.8398950131,5.44697205936625,43.3309496042581
2,137,60,2295211,95,8376.68248175182,5.44942808600203,43.3310589257203
2,199,73,2397410,128,6023.6432160804,5.35596202393852,43.3286644429191
1,661.5,275,7503923,433,11343.7989417989,5.35841781936606,43.3287759479243
1,559,238,7220672,403,12917.1234347048,5.36087362314985,43.3288873940259
1,1098,368,10319534,615,9398.48269581056,5.36332943528552,43.3289987812235
1,78,20,833301,42,10683.3461538462,5.36578525576874,43.3291101095169
3,606.5,265,7401523,422,4067.88843088761,5.3706969217604,43.3293325893896
3,606.5,265,7401523,422,4067.88843088761,5.37315276726015,43.3294437409683
3,606.5,265,7401523,422,4067.88843088761,5.37560862109004,43.3295548336415
1,918,271,9680249,511,10544.9335511983,5.37806448324573,43.3296658674088
1,608,222,6800861,385,11185.6266447368,5.38052035372285,43.3297768422699
1,532.5,174,6263960,324,11763.3051643192,5.38297623251707,43.3298877582245
1,303.5,112,3749465,171,12354.0856672158,5.38543211962403,43.3299986152724
1,126,34,1207875,68,9586.30952380952,5.38788801503937,43.3301094134131
1,886,313,9021202,546,10181.9435665914,5.39034391875876,43.3302201526463
1,868,274,8008770,474,9226.6935483871,5.39279983077783,43.3303308329717
1,1394,377,12863770,713,9227.95552367288,5.39525575109224,43.3304414543891
1,655,220,6606002,402,10085.4992366412,5.39771167969763,43.3305520168981
1,106,35,1692196,66,15964.1132075472,5.40016761658966,43.3306625204983
1,901.5,301,8150929,488,9041.5185801442,5.40262356176397,43.3307729651894
1,1270.5,502,16017060,779,12606.8949232586,5.40507951521621,43.3308833509712
1,81,29,1245683,53,15378.8024691358,5.40753547694203,43.3309936778433
1,659,190,5925069,365,8991,5.40999144693707,43.3311039458054
1,1866.5,549,17311740,982,9274.97455129922,5.41244742519699,43.3312141548572
1,141,50,2815697,107,19969.4822695035,5.41490341171743,43.3313243049983
1,254.5,108,5216463,185,20496.9076620825,5.41735940649404,43.3314343962284
2,526.5,255,10538863,392,10008.4169040836,5.41981540952247,43.3315444285473
2,526.5,255,10538863,392,10008.4169040836,5.42227142079836,43.3316544019546
2,158,64,3754179,113,11880.3132911392,5.42472744031736,43.3317643164499
2,158,64,3754179,113,11880.3132911392,5.42718346807512,43.331874172033
